date,user_id,revenue
2020-03-26,317,84.24
2020-03-26,476,22.58
2020-03-26,473,147.05
2020-03-26,493,50.23
2020-03-26,319,102.15
2020-03-26,440,23.97
2020-03-27,548,38.75
2020-03-27,336,30.45
2020-03-27,454,6.1
2020-03-27,441,12.13
2020-03-27,455,50.51
2020-03-27,266,120.91
2020-03-27,548,80.23
2020-03-27,226,66.22
2020-03-27,550,61.81
2020-03-27,515,58.53
2020-03-27,550,131.42
2020-03-27,516,97.97
2020-03-27,88,62.88
2020-03-27,249,66.52
2020-03-27,538,28.82
2020-03-27,451,39.69
2020-03-27,516,66.31
2020-03-27,454,85.0
2020-03-27,535,11.19
2020-03-27,542,34.47
2020-03-27,516,35.43
2020-03-27,515,11.98
2020-03-27,535,29.32
2020-03-27,219,50.62
2020-03-27,432,434.53
2020-03-27,551,50.96
2020-03-27,251,53.73
2020-03-27,535,22.26
2020-03-27,332,50.77
2020-03-27,535,88.14
2020-03-27,535,72.61
2020-03-27,535,79.96
2020-03-27,396,291.66
2020-03-27,491,133.74
2020-03-27,473,195.75
2020-03-27,148,322.56
2020-03-27,450,111.47
2020-03-27,493,96.65
2020-03-27,14,18.65
2020-03-27,491,334.58
2020-03-27,493,15.31
2020-03-27,454,103.78
2020-03-27,493,93.98
2020-03-27,475,34.75
2020-03-27,494,64.83
2020-03-27,494,72.59
2020-03-27,494,46.23
2020-03-27,325,180.07
2020-03-27,493,35.96
2020-03-27,515,46.78
2020-03-27,493,105.5
2020-03-27,493,180.95
2020-03-27,515,8.4
2020-03-27,190,32.04
2020-03-27,493,2.83
2020-03-27,474,14.58
2020-03-27,408,70.57
2020-03-27,474,111.46
2020-03-27,515,84.45
2020-03-27,462,21.64
2020-03-27,474,74.69
2020-03-27,474,83.06
2020-03-27,474,327.79
2020-03-27,474,19.94
2020-03-27,368,119.1
2020-03-27,474,106.5
2020-03-27,474,35.91
2020-03-27,515,27.85
2020-03-28,495,23.62
2020-03-28,495,7.2
2020-03-28,494,50.0
2020-03-28,405,208.16
2020-03-28,183,82.89
2020-03-28,475,213.01
2020-03-28,494,48.13
2020-03-28,494,62.42
2020-03-28,130,27.3
2020-03-28,495,23.0
2020-03-28,278,104.47
2020-03-28,494,58.87
2020-03-28,551,135.94
2020-03-28,475,57.44
2020-03-28,475,29.9
2020-03-28,520,50.34
2020-03-28,382,61.42
2020-03-28,484,79.7
2020-03-28,292,102.77
2020-03-28,494,22.58
2020-03-28,551,81.9
2020-03-28,315,17.96
2020-03-28,551,140.0
2020-03-28,551,13.91
2020-03-28,475,22.04
2020-03-28,466,11.8
2020-03-28,494,92.15
2020-03-28,482,17.97
2020-03-28,494,112.33
2020-03-28,535,71.87
2020-03-28,308,45.31
2020-03-28,263,45.78
2020-03-28,475,254.66
2020-03-28,475,15.71
2020-03-28,475,80.12
2020-03-28,327,31.4
2020-03-28,97,75.37
2020-03-28,382,266.79
2020-03-28,516,43.79
2020-03-28,257,90.17
2020-03-28,516,54.01
2020-03-28,516,10.4
2020-03-28,516,23.0
2020-03-28,517,162.85
2020-03-28,183,71.87
2020-03-28,448,48.87
2020-03-28,119,131.25
2020-03-28,494,9.94
2020-03-28,181,61.47
2020-03-28,475,23.17
2020-03-28,190,60.06
2020-03-28,455,32.61
2020-03-28,495,83.79
2020-03-28,209,47.41
2020-03-28,455,24.36
2020-03-28,334,201.1
2020-03-28,455,6.9
2020-03-28,455,27.74
2020-03-28,328,48.82
2020-03-29,441,80.96
2020-03-29,468,184.74
2020-03-29,496,68.08
2020-03-29,496,42.1
2020-03-29,412,81.47
2020-03-29,496,50.69
2020-03-29,257,74.98
2020-03-29,315,20.34
2020-03-29,181,38.19
2020-03-29,552,53.39
2020-03-29,552,54.41
2020-03-29,415,941.64
2020-03-29,298,57.01
2020-03-29,552,51.98
2020-03-29,405,40.91
2020-03-29,303,42.84
2020-03-29,517,41.41
2020-03-29,517,42.53
2020-03-29,552,65.86
2020-03-29,168,45.05
2020-03-29,493,105.15
2020-03-29,211,98.09
2020-03-29,455,248.27
2020-03-29,517,30.85
2020-03-29,241,30.98
2020-03-29,56,147.58
2020-03-29,363,214.76
2020-03-29,495,70.85
2020-03-29,455,179.33
2020-03-29,491,94.02
2020-03-29,495,14.58
2020-03-29,489,50.29
2020-03-29,495,38.54
2020-03-29,425,52.24
2020-03-29,445,51.35
2020-03-29,455,80.33
2020-03-29,438,186.0
2020-03-29,496,419.37
2020-03-29,513,45.31
2020-03-29,517,63.84
2020-03-29,370,369.23
2020-03-29,449,51.19
2020-03-29,535,39.65
2020-03-29,536,55.77
2020-03-29,536,59.04
2020-03-29,477,8.35
2020-03-29,535,30.86
2020-03-30,490,25.99
2020-03-30,536,47.93
2020-03-30,536,21.58
2020-03-30,367,53.45
2020-03-30,496,245.07
2020-03-30,533,167.9
2020-03-30,470,34.86
2020-03-30,298,88.71
2020-03-30,488,38.84
2020-03-30,455,61.9
2020-03-30,456,26.34
2020-03-30,456,30.51
2020-03-30,536,8.4
2020-03-30,455,39.27
2020-03-30,496,45.77
2020-03-30,291,136.75
2020-03-30,456,29.82
2020-03-30,536,88.99
2020-03-30,537,37.49
2020-03-30,512,158.57
2020-03-30,478,25.25
2020-03-30,393,730.08
2020-03-30,541,60.12
2020-03-30,552,107.07
2020-03-30,517,17.64
2020-03-30,424,28.98
2020-03-30,373,57.97
2020-03-30,425,83.84
2020-03-30,552,214.9
2020-03-30,496,102.51
2020-03-30,496,48.7
2020-03-30,228,31.08
2020-03-30,537,28.25
2020-03-30,530,1182.01
2020-03-30,537,392.72
2020-03-30,537,45.99
2020-03-30,496,67.2
2020-03-31,456,24.07
2020-03-31,278,45.62
2020-03-31,457,182.39
2020-03-31,456,35.6
2020-03-31,457,48.08
2020-03-31,442,108.99
2020-03-31,524,64.84
2020-03-31,537,124.87
2020-03-31,537,124.87
2020-03-31,537,31.08
2020-03-31,330,29.01
2020-03-31,220,44.47
2020-03-31,387,86.26
2020-03-31,416,40.06
2020-03-31,456,72.43
2020-03-31,456,71.3
2020-03-31,397,37.28
2020-03-31,497,47.35
2020-03-31,497,38.54
2020-03-31,497,45.26
2020-03-31,432,247.69
2020-03-31,482,122.88
2020-03-31,497,7.74
2020-03-31,481,50.29
2020-03-31,497,116.66
2020-03-31,291,29.04
2020-03-31,416,49.32
2020-03-31,149,243.22
2020-03-31,537,62.6
2020-03-31,486,13.45
2020-04-01,626,706.36
2020-04-01,626,71.19
2020-04-01,625,298.89
2020-04-01,227,167.01
2020-04-01,617,42.43
2020-04-01,626,40.85
2020-04-01,626,25.75
2020-04-01,626,77.41
2020-04-01,626,25.75
2020-04-01,597,56.44
2020-04-01,563,68.31
2020-04-01,467,34.07
2020-04-01,597,34.35
2020-04-01,596,259.34
2020-04-01,596,34.65
2020-04-01,596,93.45
2020-04-01,670,22.6
2020-04-01,625,31.82
2020-04-01,203,91.57
2020-04-01,393,106.05
2020-04-01,597,194.09
2020-04-01,499,240.01
2020-04-01,653,83.73
2020-04-01,577,17.23
2020-04-01,625,33.56
2020-04-01,577,430.58
2020-04-01,577,107.73
2020-04-01,577,76.1
2020-04-01,401,35.0
2020-04-01,653,44.58
2020-04-01,632,32.76
2020-04-01,227,76.39
2020-04-01,653,14.34
2020-04-01,653,183.4
2020-04-01,505,25.54
2020-04-01,654,182.42
2020-04-01,169,73.56
2020-04-01,654,32.53
2020-04-01,442,87.2
2020-04-01,577,43.56
2020-04-01,656,119.73
2020-04-01,119,55.88
2020-04-01,574,21.58
2020-04-01,577,28.78
2020-04-01,54,69.56
2020-04-02,627,24.8
2020-04-02,536,40.12
2020-04-02,182,42.94
2020-04-02,380,65.28
2020-04-02,627,65.14
2020-04-02,627,92.1
2020-04-02,626,74.81
2020-04-02,655,31.19
2020-04-02,521,26.56
2020-04-02,627,285.27
2020-04-02,460,253.34
2020-04-02,655,1142.4
2020-04-02,648,62.15
2020-04-02,634,50.4
2020-04-02,117,168.0
2020-04-02,614,43.13
2020-04-02,565,101.85
2020-04-02,627,39.6
2020-04-02,211,103.32
2020-04-02,539,23.57
2020-04-02,626,26.24
2020-04-02,565,38.58
2020-04-02,518,50.03
2020-04-02,627,59.04
2020-04-02,628,45.77
2020-04-02,627,12.66
2020-04-02,628,22.58
2020-04-02,597,58.17
2020-04-02,597,57.75
2020-04-02,89,76.28
2020-04-02,628,51.24
2020-04-02,627,63.85
2020-04-02,600,32.29
2020-04-02,628,86.1
2020-04-02,289,93.45
2020-04-02,628,58.42
2020-04-02,626,45.86
2020-04-02,552,139.95
2020-04-02,521,135.45
2020-04-02,515,28.08
2020-04-02,564,28.25
2020-04-02,627,19.66
2020-04-02,564,34.44
2020-04-02,615,88.91
2020-04-02,671,69.72
2020-04-02,671,41.72
2020-04-02,671,32.15
2020-04-02,609,89.89
2020-04-02,181,24.3
2020-04-02,654,77.6
2020-04-02,518,21.7
2020-04-02,654,124.9
2020-04-02,639,103.73
2020-04-02,312,119.38
2020-04-02,654,33.77
2020-04-02,597,81.93
2020-04-02,597,56.44
2020-04-02,297,198.15
2020-04-02,597,31.19
2020-04-02,564,28.36
2020-04-02,530,151.31
2020-04-02,654,212.8
2020-04-02,654,43.9
2020-04-02,597,57.23
2020-04-02,655,75.65
2020-04-02,564,64.81
2020-04-02,564,41.58
2020-04-02,564,55.96
2020-04-02,563,42.83
2020-04-02,655,132.94
2020-04-02,569,70.91
2020-04-02,578,32.71
2020-04-02,578,12.2
2020-04-02,597,210.58
2020-04-02,578,45.93
2020-04-02,547,54.24
2020-04-02,578,40.79
2020-04-02,578,151.08
2020-04-02,578,44.69
2020-04-02,460,226.17
2020-04-02,551,21.41
2020-04-02,565,40.15
2020-04-02,565,32.49
2020-04-03,524,69.25
2020-04-03,209,17.69
2020-04-03,413,91.14
2020-04-03,520,40.91
2020-04-03,628,196.45
2020-04-03,159,77.99
2020-04-03,628,21.92
2020-04-03,553,52.49
2020-04-03,629,32.88
2020-04-03,257,6.89
2020-04-03,628,25.57
2020-04-03,552,39.66
2020-04-03,629,30.74
2020-04-03,393,26.88
2020-04-03,360,23.62
2020-04-03,629,53.55
2020-04-03,629,101.02
2020-04-03,616,39.32
2020-04-03,310,4.97
2020-04-03,59,127.58
2020-04-03,599,42.53
2020-04-03,552,157.46
2020-04-03,517,33.92
2020-04-03,558,44.07
2020-04-03,387,158.43
2020-04-03,629,28.93
2020-04-03,628,191.74
2020-04-03,628,53.45
2020-04-03,578,34.52
2020-04-03,579,216.15
2020-04-03,598,21.9
2020-04-03,655,122.38
2020-04-03,655,34.44
2020-04-03,281,40.12
2020-04-03,654,32.49
2020-04-03,655,16.75
2020-04-03,454,155.24
2020-04-03,476,13.42
2020-04-03,565,40.92
2020-04-03,598,48.36
2020-04-03,597,96.28
2020-04-03,380,60.01
2020-04-03,579,34.3
2020-04-03,655,61.19
2020-04-03,476,94.69
2020-04-03,600,35.99
2020-04-03,593,14.97
2020-04-03,598,49.16
2020-04-03,499,48.83
2020-04-03,358,63.09
2020-04-03,597,41.7
2020-04-03,294,42.21
2020-04-04,656,67.24
2020-04-04,598,53.53
2020-04-04,548,187.64
2020-04-04,209,81.27
2020-04-04,598,87.63
2020-04-04,598,20.85
2020-04-04,598,221.89
2020-04-04,589,14.8
2020-04-04,478,46.9
2020-04-04,579,55.37
2020-04-04,534,361.75
2020-04-04,372,41.33
2020-04-04,604,101.68
2020-04-04,553,163.85
2020-04-04,614,45.52
2020-04-04,130,4.67
2020-04-04,517,4.2
2020-04-04,630,10.29
2020-04-04,504,60.11
2020-04-04,630,17.4
2020-04-04,622,21.02
2020-04-04,630,28.8
2020-04-04,425,118.81
2020-04-04,630,124.24
2020-04-04,630,101.47
2020-04-04,336,25.83
2020-04-04,558,62.26
2020-04-04,592,60.34
2020-04-04,567,29.72
2020-04-04,599,42.6
2020-04-04,587,44.07
2020-04-04,563,95.03
2020-04-04,363,69.83
2020-04-04,656,84.0
2020-04-04,656,165.8
2020-04-04,655,77.06
2020-04-04,199,177.12
2020-04-04,566,191.12
2020-04-04,629,17.4
2020-04-04,591,49.77
2020-04-04,569,119.61
2020-04-04,535,52.55
2020-04-04,321,36.61
2020-04-04,492,51.75
2020-04-04,629,14.91
2020-04-04,372,38.92
2020-04-04,221,19.53
2020-04-04,514,199.09
2020-04-04,553,126.0
2020-04-04,630,38.89
2020-04-04,611,235.87
2020-04-04,629,174.3
2020-04-04,515,37.75
2020-04-04,624,78.82
2020-04-04,553,70.64
2020-04-04,552,82.21
2020-04-04,565,48.48
2020-04-05,618,108.12
2020-04-05,155,58.65
2020-04-05,460,157.86
2020-04-05,561,82.77
2020-04-05,579,35.6
2020-04-05,518,73.56
2020-04-05,631,39.83
2020-04-05,125,65.48
2020-04-05,625,29.83
2020-04-05,631,228.55
2020-04-05,624,116.62
2020-04-05,531,35.75
2020-04-05,631,34.91
2020-04-05,608,223.79
2020-04-05,563,35.43
2020-04-05,579,19.83
2020-04-05,476,32.81
2020-04-05,579,20.32
2020-04-05,492,17.97
2020-04-05,514,93.0
2020-04-05,468,91.42
2020-04-05,553,116.54
2020-04-05,251,55.03
2020-04-05,349,34.76
2020-04-05,566,9.49
2020-04-05,387,98.25
2020-04-05,513,42.94
2020-04-05,496,147.0
2020-04-05,630,21.24
2020-04-05,270,219.89
2020-04-05,400,16.33
2020-04-05,631,86.28
2020-04-05,389,37.63
2020-04-05,630,22.77
2020-04-05,429,459.57
2020-04-05,656,124.0
2020-04-05,650,90.09
2020-04-05,656,48.28
2020-04-05,581,17.58
2020-04-05,585,29.57
2020-04-05,90,51.6
2020-04-05,86,59.27
2020-04-05,558,110.77
2020-04-05,597,58.17
2020-04-05,576,15.02
2020-04-05,599,29.21
2020-04-05,524,42.68
2020-04-05,398,22.54
2020-04-05,600,67.52
2020-04-05,216,115.43
2020-04-05,199,209.63
2020-04-05,553,32.71
2020-04-05,553,156.0
2020-04-05,478,35.76
2020-04-05,521,166.32
2020-04-05,553,287.29
2020-04-05,53,25.55
2020-04-05,380,120.23
2020-04-05,615,24.15
2020-04-05,512,104.69
2020-04-05,473,221.0
2020-04-05,294,62.37
2020-04-05,600,200.76
2020-04-06,50,51.62
2020-04-06,389,44.0
2020-04-06,579,183.8
2020-04-06,580,16.05
2020-04-06,580,19.43
2020-04-06,580,63.17
2020-04-06,531,47.04
2020-04-06,566,109.16
2020-04-06,580,10.4
2020-04-06,580,32.21
2020-04-06,535,46.94
2020-04-06,600,15.33
2020-04-06,632,110.25
2020-04-06,632,14.46
2020-04-06,300,63.32
2020-04-06,523,111.62
2020-04-06,631,37.46
2020-04-06,631,49.44
2020-04-06,600,28.0
2020-04-06,580,57.97
2020-04-06,401,113.61
2020-04-06,600,52.71
2020-04-06,592,23.31
2020-04-06,97,19.15
2020-04-06,600,76.28
2020-04-06,580,247.92
2020-04-06,629,50.06
2020-04-06,657,29.19
2020-04-06,656,129.05
2020-04-06,639,71.19
2020-04-06,601,362.68
2020-04-06,645,88.42
2020-04-06,517,49.24
2020-04-06,469,97.23
2020-04-06,649,30.4
2020-04-06,652,84.13
2020-04-06,554,58.96
2020-04-06,554,73.9
2020-04-06,656,776.73
2020-04-06,330,22.26
2020-04-06,44,66.27
2020-04-06,656,258.88
2020-04-06,22,235.91
2020-04-06,554,29.51
2020-04-06,553,73.08
2020-04-06,656,41.36
2020-04-06,554,81.36
2020-04-06,554,169.1
2020-04-06,554,337.77
2020-04-06,551,285.55
2020-04-06,553,46.05
2020-04-07,602,15.07
2020-04-07,220,25.93
2020-04-07,602,50.35
2020-04-07,602,101.85
2020-04-07,601,67.8
2020-04-07,601,181.79
2020-04-07,601,65.54
2020-04-07,424,25.76
2020-04-07,569,33.08
2020-04-07,572,52.77
2020-04-07,595,62.32
2020-04-07,601,139.26
2020-04-07,601,469.92
2020-04-07,44,33.36
2020-04-07,601,38.99
2020-04-07,597,63.34
2020-04-07,405,70.0
2020-04-07,332,173.28
2020-04-07,368,186.28
2020-04-07,434,135.26
2020-04-07,408,233.81
2020-04-07,658,70.06
2020-04-07,587,27.51
2020-04-07,658,27.18
2020-04-07,161,139.87
2020-04-07,658,26.67
2020-04-07,657,71.19
2020-04-07,476,165.14
2020-04-07,544,15.96
2020-04-07,374,49.83
2020-04-07,658,64.51
2020-04-07,405,31.81
2020-04-07,461,61.87
2020-04-07,646,119.6
2020-04-07,289,140.35
2020-04-07,190,146.64
2020-04-07,631,58.93
2020-04-07,580,63.79
2020-04-07,578,98.05
2020-04-07,580,131.31
2020-04-07,645,36.67
2020-04-07,553,59.21
2020-04-07,467,121.54
2020-04-07,657,20.51
2020-04-07,657,17.4
2020-04-07,550,60.85
2020-04-07,657,16.7
2020-04-07,631,125.16
2020-04-07,605,115.15
2020-04-07,633,47.9
2020-04-07,485,54.69
2020-04-07,632,46.61
2020-04-07,657,176.73
2020-04-07,277,21.41
2020-04-07,612,64.7
2020-04-07,12,127.24
2020-04-07,657,83.85
2020-04-07,657,30.4
2020-04-07,155,75.2
2020-04-07,632,104.29
2020-04-07,632,29.4
2020-04-07,380,39.44
2020-04-07,632,28.93
2020-04-07,570,132.94
2020-04-07,632,92.76
2020-04-07,632,14.24
2020-04-08,566,5.14
2020-04-08,659,25.75
2020-04-08,484,31.19
2020-04-08,417,21.24
2020-04-08,654,78.44
2020-04-08,303,81.87
2020-04-08,659,32.48
2020-04-08,566,102.34
2020-04-08,659,62.66
2020-04-08,520,63.56
2020-04-08,531,82.21
2020-04-08,581,217.47
2020-04-08,566,88.52
2020-04-08,554,86.39
2020-04-08,581,60.17
2020-04-08,659,52.55
2020-04-08,562,105.6
2020-04-08,658,18.93
2020-04-08,658,241.01
2020-04-08,559,15.96
2020-04-08,581,67.99
2020-04-08,581,109.13
2020-04-08,657,31.71
2020-04-08,512,81.13
2020-04-08,658,32.83
2020-04-08,410,61.59
2020-04-08,564,101.93
2020-04-08,278,169.56
2020-04-08,658,297.02
2020-04-08,581,219.59
2020-04-08,658,20.85
2020-04-08,581,40.68
2020-04-08,554,38.59
2020-04-08,554,14.02
2020-04-08,549,41.3
2020-04-08,172,31.19
2020-04-08,375,41.92
2020-04-08,633,86.45
2020-04-08,257,17.63
2020-04-08,631,28.18
2020-04-08,634,48.99
2020-04-08,448,26.95
2020-04-08,633,128.73
2020-04-08,633,83.9
2020-04-08,633,131.98
2020-04-08,608,56.95
2020-04-08,633,83.37
2020-04-08,461,58.76
2020-04-08,633,43.0
2020-04-08,633,74.86
2020-04-08,44,22.28
2020-04-08,510,104.07
2020-04-08,602,136.33
2020-04-08,332,92.24
2020-04-08,634,60.4
2020-04-08,634,30.0
2020-04-08,585,170.41
2020-04-08,602,41.81
2020-04-08,633,274.88
2020-04-08,603,57.75
2020-04-08,412,133.51
2020-04-08,603,54.81
2020-04-08,603,49.38
2020-04-08,499,363.83
2020-04-08,496,15.06
2020-04-08,603,83.13
2020-04-08,167,214.28
2020-04-08,401,58.12
2020-04-08,602,62.43
2020-04-08,602,41.87
2020-04-08,318,25.99
2020-04-08,436,121.44
2020-04-08,56,29.43
2020-04-08,574,41.37
2020-04-09,660,38.7
2020-04-09,553,39.9
2020-04-09,343,133.77
2020-04-09,635,38.65
2020-04-09,573,224.63
2020-04-09,635,19.1
2020-04-09,635,71.7
2020-04-09,619,152.72
2020-04-09,631,28.18
2020-04-09,660,102.77
2020-04-09,660,89.26
2020-04-09,54,131.45
2020-04-09,635,57.59
2020-04-09,250,51.3
2020-04-09,566,58.48
2020-04-09,635,107.87
2020-04-09,566,54.4
2020-04-09,395,174.52
2020-04-09,354,35.93
2020-04-09,659,89.53
2020-04-09,566,43.42
2020-04-09,523,90.98
2020-04-09,554,176.57
2020-04-09,582,34.13
2020-04-09,576,39.76
2020-04-09,659,25.43
2020-04-09,659,103.95
2020-04-09,660,31.3
2020-04-09,659,53.29
2020-04-09,659,40.22
2020-04-09,634,126.96
2020-04-09,478,39.61
2020-04-09,559,112.32
2020-04-09,461,190.21
2020-04-09,553,33.44
2020-04-09,97,4.18
2020-04-09,604,126.88
2020-04-09,471,112.04
2020-04-09,296,23.47
2020-04-09,599,28.76
2020-04-09,364,47.09
2020-04-09,604,95.39
2020-04-09,604,95.39
2020-04-09,216,123.53
2020-04-09,604,41.58
2020-04-09,568,108.37
2020-04-09,567,32.49
2020-04-09,634,73.29
2020-04-09,634,77.88
2020-04-09,604,162.54
2020-04-09,581,206.8
2020-04-09,567,18.65
2020-04-09,634,146.09
2020-04-09,582,31.6
2020-04-09,497,50.51
2020-04-09,634,53.42
2020-04-09,581,100.07
2020-04-09,318,19.69
2020-04-09,566,125.91
2020-04-09,537,92.81
2020-04-09,526,68.59
2020-04-09,463,80.51
2020-04-09,581,127.58
2020-04-09,530,307.44
2020-04-09,581,127.18
2020-04-10,605,165.82
2020-04-10,334,125.71
2020-04-10,277,70.25
2020-04-10,98,65.26
2020-04-10,249,128.26
2020-04-10,346,31.08
2020-04-10,218,32.83
2020-04-10,661,44.58
2020-04-10,294,71.19
2020-04-10,660,5.59
2020-04-10,249,30.06
2020-04-10,391,142.14
2020-04-10,604,41.16
2020-04-10,605,5.54
2020-04-10,199,50.74
2020-04-10,567,14.97
2020-04-10,567,32.0
2020-04-10,567,30.11
2020-04-10,348,112.21
2020-04-10,449,134.75
2020-04-10,469,120.15
2020-04-10,567,82.16
2020-04-10,567,181.31
2020-04-10,321,33.11
2020-04-10,567,478.7
2020-04-10,660,11.19
2020-04-10,567,8.59
2020-04-10,639,23.0
2020-04-10,582,34.0
2020-04-10,660,77.63
2020-04-10,624,84.13
2020-04-10,636,76.61
2020-04-10,636,20.58
2020-04-10,636,71.13
2020-04-10,636,174.64
2020-04-10,571,67.73
2020-04-10,478,36.1
2020-04-10,590,189.29
2020-04-10,635,76.44
2020-04-10,635,38.87
2020-04-10,463,188.43
2020-04-10,532,102.28
2020-04-10,635,153.19
2020-04-10,636,7.88
2020-04-10,176,13.79
2020-04-10,373,43.55
2020-04-10,608,132.1
2020-04-10,585,1096.72
2020-04-10,604,95.39
2020-04-10,582,8.0
2020-04-10,517,33.13
2020-04-10,605,120.05
2020-04-10,635,48.19
2020-04-10,478,12.66
2020-04-10,478,122.74
2020-04-10,636,609.96
2020-04-10,554,53.89
2020-04-10,587,140.41
2020-04-11,583,58.42
2020-04-11,583,41.38
2020-04-11,583,175.8
2020-04-11,583,32.54
2020-04-11,532,45.93
2020-04-11,582,56.86
2020-04-11,637,29.81
2020-04-11,637,98.18
2020-04-11,125,41.81
2020-04-11,476,30.0
2020-04-11,636,87.18
2020-04-11,636,337.59
2020-04-11,604,56.02
2020-04-11,637,59.38
2020-04-11,636,29.78
2020-04-11,86,216.28
2020-04-11,584,77.29
2020-04-11,636,18.64
2020-04-11,637,68.26
2020-04-11,413,20.17
2020-04-11,619,152.72
2020-04-11,581,63.2
2020-04-11,312,111.46
2020-04-11,617,248.35
2020-04-11,606,50.4
2020-04-11,568,22.31
2020-04-11,565,55.94
2020-04-11,568,111.83
2020-04-11,471,73.25
2020-04-11,555,58.85
2020-04-11,555,280.48
2020-04-11,555,110.91
2020-04-11,555,44.61
2020-04-11,568,195.94
2020-04-11,591,51.45
2020-04-11,109,175.93
2020-04-11,526,96.77
2020-04-11,555,51.25
2020-04-11,536,161.3
2020-04-11,334,117.97
2020-04-11,513,116.29
2020-04-11,591,51.45
2020-04-11,381,20.34
2020-04-11,329,316.35
2020-04-12,637,28.93
2020-04-12,199,190.1
2020-04-12,583,378.24
2020-04-12,583,32.66
2020-04-12,477,21.02
2020-04-12,568,140.96
2020-04-12,97,64.07
2020-04-12,476,94.55
2020-04-12,555,44.47
2020-04-12,395,358.88
2020-04-12,602,42.94
2020-04-12,578,45.22
2020-04-12,422,59.27
2020-04-12,315,34.61
2020-04-12,555,30.4
2020-04-12,637,49.78
2020-04-12,637,197.92
2020-04-12,608,113.78
2020-04-12,530,95.24
2020-04-12,637,131.57
2020-04-12,554,15.12
2020-04-12,592,165.43
2020-04-12,288,304.31
2020-04-12,219,39.38
2020-04-12,555,101.28
2020-04-12,637,84.12
2020-04-12,555,37.63
2020-04-12,521,101.78
2020-04-12,400,114.36
2020-04-12,606,18.65
2020-04-12,298,359.89
2020-04-12,484,179.39
2020-04-12,531,45.68
2020-04-12,568,78.08
2020-04-12,568,120.29
2020-04-12,568,61.53
2020-04-12,569,73.28
2020-04-12,549,98.15
2020-04-12,529,11.97
2020-04-12,568,135.69
2020-04-12,355,18.13
2020-04-12,606,77.58
2020-04-12,349,302.99
2020-04-12,661,9.35
2020-04-12,607,19.04
2020-04-12,607,15.2
2020-04-12,565,66.95
2020-04-12,606,66.78
2020-04-12,597,17.97
2020-04-12,607,95.37
2020-04-12,556,17.75
2020-04-12,569,33.08
2020-04-12,607,36.73
2020-04-12,91,123.8
2020-04-12,607,60.04
2020-04-12,249,161.39
2020-04-12,289,31.64
2020-04-13,530,711.21
2020-04-13,203,130.66
2020-04-13,525,33.84
2020-04-13,584,98.37
2020-04-13,569,18.74
2020-04-13,393,57.46
2020-04-13,467,83.51
2020-04-13,130,175.61
2020-04-13,556,46.25
2020-04-13,556,44.58
2020-04-13,569,29.19
2020-04-13,326,89.89
2020-04-13,661,42.94
2020-04-13,584,8.82
2020-04-13,86,171.9
2020-04-13,661,28.14
2020-04-13,582,68.0
2020-04-13,551,48.14
2020-04-13,608,53.11
2020-04-13,221,112.09
2020-04-13,367,48.31
2020-04-13,608,126.35
2020-04-13,609,65.37
2020-04-13,411,195.15
2020-04-13,531,152.83
2020-04-13,466,81.3
2020-04-13,661,37.75
2020-04-13,408,81.81
2020-04-13,661,96.71
2020-04-13,342,19.32
2020-04-13,584,117.41
2020-04-13,584,60.96
2020-04-13,584,60.44
2020-04-13,530,485.07
2020-04-13,655,274.4
2020-04-13,615,37.28
2020-04-13,661,51.98
2020-04-13,478,40.68
2020-04-13,565,114.98
2020-04-13,584,98.14
2020-04-13,638,54.86
2020-04-13,321,19.78
2020-04-13,608,60.23
2020-04-13,592,184.98
2020-04-13,608,297.76
2020-04-13,26,107.75
2020-04-13,637,41.61
2020-04-13,377,137.86
2020-04-13,40,32.83
2020-04-13,638,19.27
2020-04-13,638,34.47
2020-04-13,558,139.86
2020-04-13,607,65.43
2020-04-13,608,578.34
2020-04-13,608,52.61
2020-04-14,591,83.63
2020-04-14,609,66.9
2020-04-14,608,54.36
2020-04-14,609,116.67
2020-04-14,569,47.88
2020-04-14,599,70.96
2020-04-14,585,123.32
2020-04-14,610,253.52
2020-04-14,609,95.49
2020-04-14,610,185.67
2020-04-14,585,61.02
2020-04-14,585,87.94
2020-04-14,609,72.94
2020-04-14,588,25.99
2020-04-14,474,77.57
2020-04-14,609,31.53
2020-04-14,569,79.45
2020-04-14,401,93.08
2020-04-14,569,22.57
2020-04-14,569,24.41
2020-04-14,609,134.98
2020-04-14,468,105.43
2020-04-14,471,98.74
2020-04-14,638,74.81
2020-04-14,609,45.14
2020-04-14,191,57.91
2020-04-14,291,101.7
2020-04-14,585,49.78
2020-04-14,638,41.95
2020-04-14,412,40.22
2020-04-14,569,164.08
2020-04-14,585,131.14
2020-04-14,576,53.1
2020-04-14,662,41.11
2020-04-14,584,35.39
2020-04-14,585,179.55
2020-04-14,309,187.24
2020-04-14,585,153.68
2020-04-14,508,67.87
2020-04-14,610,73.03
2020-04-14,597,55.02
2020-04-14,586,56.86
2020-04-14,586,27.97
2020-04-14,585,17.8
2020-04-14,484,121.28
2020-04-14,556,37.64
2020-04-14,570,105.09
2020-04-14,332,86.05
2020-04-14,341,10.06
2020-04-14,534,210.3
2020-04-14,556,58.75
2020-04-14,284,91.13
2020-04-14,662,208.95
2020-04-14,198,76.56
2020-04-14,574,59.38
2020-04-14,662,111.87
2020-04-14,662,49.49
2020-04-14,662,48.41
